prod_id,inj_id,distance_m,metric_distance_m,direction_factor,direction_cosine,kernel_type,kernel_params,kernel_score,weight,lag,tau,corr,granger_score,mutual_info,psd_corr,conditional_mi,causal_score,overlap,lower_bound,upper_bound,t_diff_days,t_front_days,kernel_weight,attn_alpha,attn_minus_kernel,attn_alpha_train_mean,attn_alpha_train_last,attn_alpha_full_last,crm_weight,regime_labels
14,15,794.3034586539395,794.2739212196323,1.0,,idw,{'p': 4.0},10.449543656138271,0.021960643131379284,1,1.0,-0.22515268962688179,0.06152686081079281,0.43772871706185934,0.9888796735496237,0.41889410140485445,0.4134630663229882,180,1,2,2.130766939807144,32.130766939807145,0.021960643131379284,0.3309893039538492,0.3090286608224699,0.3309893039538492,0.16298472655979435,0.23197385758586925,0.3309893039538492,0|1|2|3|4
40,26,536.335266332739,536.325719980135,1.0,,idw,{'p': 4.0},10.449543656138271,0.31648793198199593,1,1.0,0.8392906835280516,0.012250652790287843,0.4615263407651305,0.9487603155031712,0.4280501722994953,0.3967052196516984,180,1,2,0.9715218933839137,30.971521893383915,0.31648793198199593,0.11215171070357831,-0.2043362212784176,0.11215171070357831,0.08410225267728133,0.08914939591735294,0.11215171070357831,0|1|2|3|4
40,34,885.3632012787127,885.3561241548456,1.0,,idw,{'p': 4.0},10.449543656138271,0.04311313712632377,1,1.0,0.8309070409508804,0.08853833776967654,0.46390205415020624,0.9526372511880405,0.45202677029248006,0.4284905002459288,180,1,2,2.647471749082866,32.64747174908287,0.04311313712632377,0.19097349925396542,0.14786036212764164,0.19097349925396542,0.03104366384350534,0.03623527724516089,0.19097349925396542,0|1|2|3|4
40,36,606.9017761914691,606.9003623696068,1.0,,idw,{'p': 4.0},10.449543656138271,0.13093907762488038,1,1.0,0.545450288996571,0.03470795266811565,0.3222493876281207,0.8157466653026028,0.21994320876305595,0.30496341409725564,180,1,2,1.2440279463944832,31.244027946394482,0.13093907762488038,0.20344647349436354,0.07250739586948315,0.20344647349436354,0.04675272778164931,0.051912256735279994,0.20344647349436354,0|1|2|3|4
40,1,1560.7850005856699,1560.7838683345012,1.0,,idw,{'p': 4.0},10.449543656138271,0.004426334545799617,2,2.0,0.8195813811294365,0.16284138087859668,0.42337216506077185,0.9480910315343996,0.3851674424336076,0.43139945549766145,179,1,2,8.227746045557977,38.22774604555798,0.004426334545799617,0.3456704682620851,0.3412441337162855,0.3456704682620851,0.7191944251212519,0.6988288632825937,0.3456704682620851,0|1|2|3|4
45,1,675.2334901423656,675.2197346863021,1.0,,idw,{'p': 4.0},10.449543656138271,0.1378231501322714,1,1.0,0.3717909771727371,0.00020183334955997502,0.3872407619492466,0.9299337359633686,0.44646706180299767,0.36919967672024334,180,1,2,1.5398754564136852,31.539875456413686,0.1378231501322714,0.07491832049810153,-0.06290482963416986,0.07491832049810153,0.0603105959904076,0.06713057037774159,0.07491832049810153,0|1|2|3|4
45,24,512.0817800889229,512.0449686297484,1.0,,idw,{'p': 4.0},10.449543656138271,0.39633311850858843,1,1.0,0.3327624226557361,0.008492702127339217,0.42830950542596014,0.9389298767749041,0.4206217287163745,0.3823445320347938,180,1,2,0.8855468636689395,30.88554686366894,0.39633311850858843,0.12399725390002966,-0.27233586460855874,0.12399725390002966,0.11435770022343933,0.12197442541702351,0.12399725390002966,0|1|2|3|4
45,34,961.8999959777522,961.8507833141269,1.0,,idw,{'p': 4.0},10.449543656138271,0.031815296195745586,1,1.0,0.33323702072043676,0.004271818087992663,0.4271679607712129,0.9351528954255608,0.42998633380777573,0.3811740537184398,180,1,2,3.124717423539058,33.12471742353906,0.031815296195745586,0.051986709927397644,0.020171413731652058,0.051986709927397644,0.03411889290339553,0.040416042808818164,0.051986709927397644,0|1|2|3|4
45,7,546.1821259093068,546.1471617273223,1.0,,idw,{'p': 4.0},10.449543656138271,0.4203863592649268,1,1.0,0.5612035561410175,0.1315045218319015,0.3497433577708431,0.8256440218822925,0.3479187834121557,0.3682662118607003,180,1,2,1.0074295954670773,31.007429595467077,0.4203863592649268,0.6463055585447038,0.22591919927977705,0.6463055585447038,0.7547218548480953,0.5192643967390314,0.6463055585447038,0|1|2|3|4
45,36,1336.6752050947941,1336.6662969923384,1.0,,idw,{'p': 4.0},10.449543656138271,0.01364207589846781,2,2.0,0.7153011522179363,0.08325663082202292,0.31063666307274335,0.8608841420016188,0.2766167131962676,0.3360001550892949,179,1,2,6.034500653074087,36.03450065307409,0.01364207589846781,0.1027921571297673,0.0891500812312995,0.1027921571297673,0.03649095603466232,0.25121456465738545,0.1027921571297673,0|1|2|3|4
48,1,459.87815515695,459.8723031348591,1.0,,idw,{'p': 4.0},10.449543656138271,0.4293443427178805,1,1.0,0.6562145282544112,0.03132089038087721,0.45613587828097485,0.9129467448427286,0.44089277778530866,0.3965263407539415,180,1,2,0.7142822385169468,30.714282238516947,0.4293443427178805,0.11413262403129336,-0.31521171868658715,0.11413262403129336,0.1256692335138243,0.1255331639337215,0.11413262403129336,0|1|2|3|4
