prod_id,inj_id,distance_m,metric_distance_m,direction_factor,direction_cosine,kernel_type,kernel_params,kernel_score,weight,lag,tau,corr,granger_score,mutual_info,psd_corr,conditional_mi,causal_score,overlap,lower_bound,upper_bound,t_diff_days,t_front_days,attn_alpha,attn_minus_kernel,attn_alpha_train_mean,attn_alpha_train_last,attn_alpha_full_last
33,34,1465.8501753597093,1465.8415108742452,1.0,,idw,{'p': 4.0},10.449543656138275,0.005194352157098584,2,2.0,0.9719023982776455,0.44580644624104476,0.48630329880926076,0.9922440370141302,0.4900714292054719,0.5738827676107907,179,1,2,7.2572047392203265,37.25720473922033,0.15971109292575839,0.1545167407686598,0.15971109292575839,0.14259704573128426,0.20713721841523053
33,36,1379.8144976090227,1379.7790532226672,1.0,,idw,{'p': 4.0},10.449543656138275,0.001825558603098989,2,2.0,0.1738151026334338,0.013135503799785597,0.2946975401098477,0.8265549095289558,0.2767958059896524,0.29983704116711835,179,1,2,6.430051304263934,36.430051304263934,0.1584206973798947,0.1565951387767957,0.1584206973798947,0.06292364731802878,0.12311239000423473
35,24,219.38758829213648,219.3827964919765,1.0,,idw,{'p': 4.0},10.449543656138275,0.9705935012271681,1,1.0,0.9723553085644899,0.050460341658106145,0.4753954822987275,0.8737671048142198,0.5672200474504637,0.4201161923503689,180,1,2,0.16255505500998224,30.16255505500998,0.47174391093347573,-0.4988495902936924,0.47174391093347573,0.19302924506011357,0.4723785971671171
35,1,549.881927791267,549.8817964903368,1.0,,idw,{'p': 4.0},10.449543656138275,0.022423253685709355,2,2.0,0.8605274412866455,0.08625802968060148,0.42426944312802384,0.9245561624425467,0.5326147323632902,0.4222745856696205,179,1,2,1.0212546071595774,31.021254607159577,0.11745093508939125,0.0950276814036819,0.11745093508939125,0.02094091045585765,0.11669137309201388
35,34,1329.7128501514903,1329.7032985813037,1.0,,idw,{'p': 4.0},10.449543656138275,0.0007403596826089354,2,2.0,0.9613141984659787,0.23587946385542624,0.47229045924842283,0.9185468754975293,0.5605939666505176,0.49204342022100955,179,1,2,5.971794235877631,35.97179423587763,0.08870041844242502,0.08796005875981608,0.08870041844242502,0.013767544335000173,0.08777574592016338
35,36,1510.399686058101,1510.3996741076216,1.0,,idw,{'p': 4.0},10.449543656138275,0.00011810228394027028,2,2.0,0.15018144954261262,0.018177955387057756,0.297908768060076,0.6888979090311098,0.36541308034908154,0.2883264586620772,179,1,2,7.705114725546248,37.705114725546245,0.14519514018559004,0.14507703790164977,0.14519514018559004,0.7616874224991134,0.26051569778230793
35,7,528.3277092729567,528.2158758363951,1.0,,idw,{'p': 4.0},10.449543656138275,0.006124783120573321,2,2.0,0.09018149329351127,0.0073465974455821535,0.32807910220695974,0.5331592694371918,0.37009882782435866,0.2631417178291338,179,1,2,0.9423630370114539,30.942363037011454,0.17690959534911804,0.17078481222854472,0.17690959534911804,0.010574877649915288,0.06263858603839775
38,24,354.58399444582955,354.57729300839344,1.0,,idw,{'p': 4.0},10.449543656138275,0.6226263078537773,1,1.0,0.978006551795097,0.0099534061276036,0.48345815927180336,0.9834105704957605,0.5587074932666697,0.4290093780153548,180,1,2,0.42463636474134675,30.424636364741346,0.3377010635778849,-0.2849252442758924,0.3377010635778849,0.272439103493544,0.13822202941526018
38,34,852.84292371313,852.8417581401368,1.0,,idw,{'p': 4.0},10.449543656138275,0.021500962490890705,1,1.0,0.9776329207581471,0.8401021520644039,0.4957540562309672,0.9885384824735791,0.5625892899149093,0.7248580600737837,180,1,2,2.456587607255665,32.45658760725566,0.11779366141408683,0.09629269892319613,0.11779366141408683,0.08413107246574361,0.02429644293791562
38,1,417.2411116363776,417.22184163770726,1.0,,idw,{'p': 4.0},10.449543656138275,0.33725318137381166,2,2.0,0.9030471953451921,0.6146563101241044,0.42837404963830283,0.9902652354164236,0.48338575119554156,0.6142028331975433,179,1,2,0.5879351351807517,30.58793513518075,0.23004128992242784,-0.10721189145138382,0.23004128992242784,0.18055991630606794,0.08348910671755719
