DATA;well;TYPE;WLPT;WLPR;WOMT;WOMR;WWIR;WWIT;WTHP;WBHP;WLPT_Diff;WOMT_Diff;WWIT_Diff;;;
01.02.2019;35;Prod;283584.8909;81.40596318;26138.37295;2.869645866;0;0;124.7116384;60.14998255;2279.366969;80.35008425;0;;;
01.03.2019;35;Prod;286106.5526;81.34199192;26226.61185;2.845671358;0;0;124.5406158;60.14998255;2521.661677;88.23890628;0;;;
01.04.2019;35;Prod;288545.6244;81.30239109;26311.30879;2.82323137;0;0;124.3920719;60.14998255;2439.071733;84.6969411;0;;;
01.05.2019;35;Prod;291063.0873;81.20848306;26398.08103;2.799104495;0;0;124.1988326;60.14998255;2517.462975;86.77223935;0;;;
01.06.2019;35;Prod;293495.3031;81.0738595;26481.33234;2.775043407;0;0;123.9801907;60.14998255;2432.215785;83.2513022;0;;;
01.07.2019;35;Prod;296008.1775;81.06009169;26566.70926;2.753422594;0;0;123.8519824;60.14998255;2512.874432;85.37692774;0;;;
01.08.2019;35;Prod;298520.9796;81.05812991;26651.41241;2.73235973;0;0;123.7328369;60.14998255;2512.802027;84.70315162;0;;;
01.09.2019;35;Prod;300950.9298;80.99834156;26732.7406;2.710939415;0;0;123.5743802;60.14998255;2429.950247;81.32818244;0;;;
01.10.2019;35;Prod;303458.4845;80.88517323;26816.08986;2.687967216;0;0;123.3737243;60.14998255;2507.554682;83.34926073;0;;;
01.11.2019;35;Prod;305885.4428;80.89861046;26896.15547;2.668853657;0;0;123.2752142;60.14998255;2426.958314;80.0656097;0;;;
01.12.2019;35;Prod;308393.958;80.91984361;26978.2914;2.649546049;0;0;123.1792926;60.14998255;2508.515152;82.13592752;0;;;
01.01.2020;35;Prod;310901.1829;80.87672547;27059.8137;2.629112243;0;0;123.0356354;60.14998255;2507.224979;81.52230922;0;;;
01.02.2020;35;Prod;313243.8537;80.78174868;27135.47658;2.609064815;0;0;122.8617577;60.14998255;2342.670712;75.66287964;0;;;
01.03.2020;35;Prod;315748.6435;80.8003239;27215.80255;2.590586148;0;0;122.768797;60.14998255;2504.789852;80.32596196;0;;;
01.04.2020;35;Prod;318173.3675;80.82413228;27292.99553;2.573099483;0;0;122.6831591;60.14998255;2424.723968;77.19298448;0;;;
01.05.2020;35;Prod;320677.541;80.77979026;27372.1639;2.553818269;0;0;122.5435247;60.14998255;2504.173498;79.16836634;0;;;
01.06.2020;35;Prod;323098.0165;80.68251594;27448.19077;2.534229232;0;0;122.3693882;60.14998255;2420.475478;76.02687697;0;;;
01.07.2020;35;Prod;325599.8968;80.70663862;27526.23369;2.516977871;0;0;122.2849906;60.14998255;2501.880384;78.04292068;0;;;
01.08.2020;35;Prod;328102.649;80.73394077;27603.73386;2.500005353;0;0;122.2029415;60.14998255;2502.752164;77.50016595;0;;;
01.09.2020;35;Prod;330523.4845;80.69451725;27678.20611;2.482408218;0;0;122.0749409;60.14998255;2420.835517;74.47224653;0;;;
01.10.2020;35;Prod;333021.9686;80.59626012;27754.56826;2.463295247;0;0;121.9013986;60.14998255;2498.484064;76.36215266;0;;;
01.11.2020;35;Prod;335440.7414;80.62576083;27828.00349;2.447841078;0;0;121.8263918;60.14998255;2418.772825;73.43523234;0;;;
01.12.2020;35;Prod;337941.3515;80.67045181;27903.47167;2.432423086;0;0;121.7576681;60.14998255;2500.610131;75.46817715;0;;;
01.01.2021;35;Prod;340440.9762;80.63305509;27978.35084;2.415457146;0;0;121.627825;60.14998255;2499.624708;74.87917153;0;;;
01.02.2021;35;Prod;342696.3249;80.54816758;28045.52949;2.39923733;0;0;121.4738221;60.14998255;2255.348692;67.17864524;0;;;
01.03.2021;35;Prod;345194.3353;80.58211435;28119.45108;2.384097215;0;0;121.3999777;60.14998255;2498.010362;73.92159058;0;;;
01.04.2021;35;Prod;347612.8856;80.61834427;28190.53991;2.369627679;0;0;121.330601;60.14998255;2418.550328;71.08883036;0;;;
01.05.2021;35;Prod;350110.9487;80.58268126;28263.49407;2.35336008;0;0;121.2052707;60.14998255;2498.063119;72.95416248;0;;;
01.06.2021;35;Prod;352525.7102;80.49204711;28333.59406;2.336666458;0;0;121.0440464;60.14998255;2414.761413;70.09999373;0;;;
01.07.2021;35;Prod;355022.0733;80.52908408;28405.59779;2.322253317;0;0;120.9757952;60.14998255;2496.36319;72.00372497;0;;;
01.08.2021;35;Prod;357519.633;80.56644031;28477.14532;2.307984773;0;0;120.9075118;60.14998255;2497.55965;71.54752796;0;;;
01.09.2021;35;Prod;359935.6183;80.53284182;28545.93373;2.292947085;0;0;120.7905737;60.14998255;2415.985254;68.78841256;0;;;
01.10.2021;35;Prod;362429.3342;80.43940981;28616.51908;2.276429907;0;0;120.628169;60.14998255;2493.715907;70.58534786;0;;;
01.11.2021;35;Prod;364843.8168;80.48275436;28684.41724;2.263272261;0;0;120.5711065;60.14998255;2414.482631;67.89816784;0;;;
01.12.2021;35;Prod;367340.4717;80.55914803;28754.30296;2.250374926;0;0;120.5349366;60.14998255;2496.654933;69.88571261;0;;;
01.01.2022;35;Prod;369837.6227;80.53839507;28823.75731;2.235741392;0;0;120.4270298;60.14998255;2497.150999;69.4543518;0;;;
01.02.2022;35;Prod;372089.726;80.43226061;28885.94687;2.221055901;0;0;120.2676951;60.14998255;2252.103297;62.18956522;0;;;
01.03.2022;35;Prod;374583.861;80.45683737;28954.39892;2.207716952;0;0;120.1973662;60.14998255;2494.135007;68.45205049;0;;;
01.04.2022;35;Prod;376998.5242;80.48877332;29020.2519;2.195099096;0;0;120.1350695;60.14998255;2414.6632;65.85297287;0;;;
01.05.2022;35;Prod;379492.4548;80.44937177;29087.85831;2.180852154;0;0;120.0183904;60.14998255;2493.930525;67.60641679;0;;;
01.06.2022;35;Prod;381903.1368;80.35606868;29152.84383;2.16618379;0;0;119.8667869;60.14998255;2410.682061;64.98551369;0;;;
01.07.2022;35;Prod;384395.4238;80.39775069;29219.62354;2.153800061;0;0;119.8124288;60.14998255;2492.28695;66.77971046;0;;;
01.08.2022;35;Prod;386888.9962;80.43782028;29286.01024;2.141506367;0;0;119.756527;60.14998255;2493.572429;66.38669739;0;;;
01.09.2022;35;Prod;389301.1107;80.40381703;29349.86248;2.128408145;0;0;119.6498344;60.14998255;2412.114511;63.85224436;0;;;
01.10.2022;35;Prod;391790.7188;80.30993758;29415.40043;2.114127314;0;0;119.4960939;60.14998255;2489.608065;65.53794673;0;;;
01.11.2022;35;Prod;394201.3697;80.35503165;29478.49069;2.103008934;0;0;119.4460111;60.14998255;2410.650949;63.09026803;0;;;
01.05.2007;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.06.2007;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.07.2007;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.08.2007;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.09.2007;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.10.2007;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.11.2007;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.12.2007;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.01.2008;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.02.2008;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.03.2008;26;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.04.2008;26;Prod;3428.210476;114.2736825;665.895593;22.19651977;0;0;77.33933115;60;3428.210476;665.895593;0;;;
01.05.2008;26;INJ;3428.210476;0;665.895593;0;497.9225371;18750.41325;179.700223;240;0;0;18750.41325;;;
01.06.2008;26;INJ;3428.210476;0;665.895593;0;399.6078919;31632.44698;196.8030234;240;0;0;12882.03373;;;
01.07.2008;26;INJ;3428.210476;0;665.895593;0;368.1693009;43045.69531;203.1918532;240;0;0;11413.24833;;;
01.08.2008;26;INJ;3428.210476;0;665.895593;0;355.0435042;54052.04394;206.4270579;240;0;0;11006.34863;;;
01.09.2008;26;INJ;3428.210476;0;665.895593;0;349.4969857;64536.95351;208.2501915;240;0;0;10484.90957;;;
01.10.2008;26;INJ;3428.210476;0;665.895593;0;347.155744;75298.78157;209.445509;240;0;0;10761.82807;;;
01.11.2008;26;INJ;3428.210476;0;665.895593;0;346.3729406;85689.96979;210.2614319;240;0;0;10391.18822;;;
01.12.2008;26;INJ;3428.210476;0;665.895593;0;346.3586743;96427.08869;210.901624;240;0;0;10737.1189;;;
01.01.2009;26;INJ;3428.210476;0;665.895593;0;346.7040892;107174.9155;211.4069859;240;0;0;10747.82677;;;
01.02.2009;26;INJ;3428.210476;0;665.895593;0;347.2036266;116896.617;211.7808404;240;0;0;9721.701544;;;
01.03.2009;26;INJ;3428.210476;0;665.895593;0;347.8518819;127680.0253;212.1277736;240;0;0;10783.40834;;;
01.04.2009;26;INJ;3428.210476;0;665.895593;0;348.5732147;138137.2218;212.4170023;240;0;0;10457.19644;;;
01.05.2009;26;INJ;3428.210476;0;665.895593;0;349.3101709;148965.8371;212.678737;240;0;0;10828.6153;;;
01.06.2009;26;INJ;3428.210476;0;665.895593;0;350.0377256;159466.9688;212.9038003;240;0;0;10501.13177;;;
01.07.2009;26;INJ;3428.210476;0;665.895593;0;350.7990847;170341.7405;213.1139701;240;0;0;10874.77163;;;
01.08.2009;26;INJ;3428.210476;0;665.895593;0;351.6360452;181242.4579;213.2956976;240;0;0;10900.7174;;;
01.09.2009;26;INJ;3428.210476;0;665.895593;0;352.5710723;191819.59;213.4463529;240;0;0;10577.13217;;;
01.10.2009;26;INJ;3428.210476;0;665.895593;0;353.6374575;202782.3512;213.5765117;240;0;0;10962.76118;;;
01.11.2009;26;INJ;3428.210476;0;665.895593;0;354.781967;213425.8102;213.6824697;240;0;0;10643.45901;;;
01.12.2009;26;INJ;3428.210476;0;665.895593;0;356.0908415;224464.6263;213.7686956;240;0;0;11038.81609;;;
01.01.2010;26;INJ;3428.210476;0;665.895593;0;357.4773294;235546.4235;213.8375124;240;0;0;11081.79721;;;
01.02.2010;26;INJ;3428.210476;0;665.895593;0;358.788471;245592.5007;213.8867607;240;0;0;10046.07719;;;
01.03.2010;26;INJ;3428.210476;0;665.895593;0;360.2949579;256761.6444;213.9280183;240;0;0;11169.1437;;;
01.04.2010;26;INJ;3428.210476;0;665.895593;0;361.8284721;267616.4986;213.9572469;240;0;0;10854.85416;;;
01.05.2010;26;INJ;3428.210476;0;665.895593;0;363.4672841;278883.9844;213.9767157;240;0;0;11267.48581;;;
01.06.2010;26;INJ;3428.210476;0;665.895593;0;365.0841341;289836.5084;213.9872349;240;0;0;10952.52402;;;
01.07.2010;26;INJ;3428.210476;0;665.895593;0;366.76066;301206.0889;213.992292;240;0;0;11369.58046;;;
01.08.2010;26;INJ;3428.210476;0;665.895593;0;368.4435457;312627.8388;213.993599;240;0;0;11421.74992;;;
01.09.2010;26;INJ;3428.210476;0;665.895593;0;370.0578267;323729.5736;213.992867;240;0;0;11101.7348;;;
01.10.2010;26;INJ;3428.210476;0;665.895593;0;371.6992676;335252.2509;213.9906711;240;0;0;11522.6773;;;
01.11.2010;26;INJ;3428.210476;0;665.895593;0;373.2757813;346450.5243;213.9869633;240;0;0;11198.27344;;;
01.12.2010;26;INJ;3428.210476;0;665.895593;0;374.8940582;358072.2401;213.9806704;240;0;0;11621.7158;;;
01.01.2011;26;INJ;3428.210476;0;665.895593;0;376.5009405;369743.7693;213.9721104;240;0;0;11671.52915;;;
01.02.2011;26;INJ;3428.210476;0;665.895593;0;377.9393244;380326.0704;213.9628222;240;0;0;10582.30108;;;
01.03.2011;26;INJ;3428.210476;0;665.895593;0;379.5199381;392091.1884;213.9505418;240;0;0;11765.11808;;;
01.04.2011;26;INJ;3428.210476;0;665.895593;0;381.0403129;403522.3978;213.9368103;240;0;0;11431.20939;;;
01.05.2011;26;INJ;3428.210476;0;665.895593;0;382.6158455;415383.489;213.9199895;240;0;0;11861.09121;;;
01.06.2011;26;INJ;3428.210476;0;665.895593;0;384.162401;426908.3611;213.8996729;240;0;0;11524.87203;;;
01.07.2011;26;INJ;3428.210476;0;665.895593;0;385.7719802;438867.2925;213.8752608;240;0;0;11958.93139;;;
01.08.2011;26;INJ;3428.210476;0;665.895593;0;387.3843942;450876.2087;213.8485767;240;0;0;12008.91622;;;
01.09.2011;26;INJ;3428.210476;0;665.895593;0;388.9402952;462544.4175;213.8216079;240;0;0;11668.20886;;;
01.10.2011;26;INJ;3428.210476;0;665.895593;0;390.5342752;474650.9801;213.7930017;240;0;0;12106.56253;;;
01.11.2011;26;INJ;3428.210476;0;665.895593;0;392.075182;486413.2355;213.7639172;240;0;0;11762.25546;;;
01.12.2011;26;INJ;3428.210476;0;665.895593;0;393.6632138;498616.7952;213.7329626;240;0;0;12203.55963;;;
01.01.2012;26;INJ;3428.210476;0;665.895593;0;395.2426942;510869.3187;213.7014215;240;0;0;12252.52352;;;
01.02.2012;26;INJ;3428.210476;0;665.895593;0;396.7189822;522374.1692;213.6706026;240;0;0;11504.85048;;;
01.03.2012;26;INJ;3428.210476;0;665.895593;0;398.290441;534721.1728;213.6365921;240;0;0;12347.00367;;;
01.04.2012;26;INJ;3428.210476;0;665.895593;0;399.8012354;546715.2099;213.6030667;240;0;0;11994.03706;;;
01.05.2012;26;INJ;3428.210476;0;665.895593;0;401.3527609;559157.1455;213.5677751;240;0;0;12441.93559;;;
01.06.2012;26;INJ;3428.210476;0;665.895593;0;402.8429383;571242.4336;213.5332751;240;0;0;12085.28815;;;
01.07.2012;26;INJ;3428.210476;0;665.895593;0;404.367866;583777.8375;213.4974422;240;0;0;12535.40385;;;
01.08.2012;26;INJ;3428.210476;0;665.895593;0;405.8732448;596359.9081;213.4617679;240;0;0;12582.07059;;;
01.09.2012;26;INJ;3428.210476;0;665.895593;0;407.3145775;608579.3454;213.4272305;240;0;0;12219.43733;;;
01.10.2012;26;INJ;3428.210476;0;665.895593;0;408.7868087;621251.7365;213.3915719;240;0;0;12672.39107;;;
01.11.2012;26;INJ;3428.210476;0;665.895593;0;410.1997373;633557.7286;213.3568005;240;0;0;12305.99212;;;
01.12.2012;26;INJ;3428.210476;0;665.895593;0;411.6482139;646318.8232;213.3205462;240;0;0;12761.09463;;;
01.01.2013;26;INJ;3428.210476;0;665.895593;0;413.0835963;659124.4147;213.2841584;240;0;0;12805.59149;;;
01.02.2013;26;INJ;3428.210476;0;665.895593;0;414.3674519;670726.7033;213.2513224;240;0;0;11602.28865;;;
01.03.2013;26;INJ;3428.210476;0;665.895593;0;415.7724352;683615.6488;213.2150445;240;0;0;12888.94549;;;
01.04.2013;26;INJ;3428.210476;0;665.895593;0;417.1172367;696129.1659;213.1801162;240;0;0;12513.5171;;;
01.05.2013;26;INJ;3428.210476;0;665.895593;0;418.4898609;709102.3516;213.1442451;240;0;0;12973.18569;;;
01.06.2013;26;INJ;3428.210476;0;665.895593;0;419.8064084;721696.5439;213.1094614;240;0;0;12594.19225;;;
01.07.2013;26;INJ;3428.210476;0;665.895593;0;421.1538313;734752.3126;213.0735321;240;0;0;13055.76877;;;
01.08.2013;26;INJ;3428.210476;0;665.895593;0;422.4866555;747849.399;213.0378367;240;0;0;13097.08632;;;
01.09.2013;26;INJ;3428.210476;0;665.895593;0;423.7621138;760562.2624;213.0035109;240;0;0;12712.86341;;;
01.10.2013;26;INJ;3428.210476;0;665.895593;0;425.0689493;773739.3998;212.9681225;240;0;0;13177.13743;;;
01.11.2013;26;INJ;3428.210476;0;665.895593;0;426.3183242;786528.9495;212.9341591;240;0;0;12789.54973;;;
01.12.2013;26;INJ;3428.210476;0;665.895593;0;427.5920171;799784.3021;212.8994398;240;0;0;13255.35253;;;
01.01.2014;26;INJ;3428.210476;0;665.895593;0;428.8503125;813078.6618;212.8649374;240;0;0;13294.35969;;;
01.02.2014;26;INJ;3428.210476;0;665.895593;0;429.9774583;825118.0306;212.8338385;240;0;0;12039.36883;;;
01.03.2014;26;INJ;3428.210476;0;665.895593;0;431.2146503;838485.6847;212.7993486;240;0;0;13367.65416;;;
01.04.2014;26;INJ;3428.210476;0;665.895593;0;432.4040655;851457.8067;212.7658413;240;0;0;12972.12197;;;
01.05.2014;26;INJ;3428.210476;0;665.895593;0;433.6257873;864900.2061;212.7310399;240;0;0;13442.39941;;;
01.06.2014;26;INJ;3428.210476;0;665.895593;0;434.7999928;877944.2059;212.6971987;240;0;0;13043.99978;;;
01.07.2014;26;INJ;3428.210476;0;665.895593;0;436.0076271;891460.4423;212.6618265;240;0;0;13516.23644;;;
01.08.2014;26;INJ;3428.210476;0;665.895593;0;437.2064594;905013.8426;212.6262804;240;0;0;13553.40024;;;
01.09.2014;26;INJ;3428.210476;0;665.895593;0;438.3578954;918164.5794;212.5917648;240;0;0;13150.73686;;;
01.10.2014;26;INJ;3428.210476;0;665.895593;0;439.536365;931790.2068;212.5561165;240;0;0;13625.62732;;;
01.11.2014;26;INJ;3428.210476;0;665.895593;0;440.6659338;945010.1848;212.5216874;240;0;0;13219.97802;;;
01.12.2014;26;INJ;3428.210476;0;665.895593;0;441.8224669;958706.6812;212.4861555;240;0;0;13696.49647;;;
01.01.2015;26;INJ;3428.210476;0;665.895593;0;442.9678547;972438.6847;212.4506851;240;0;0;13732.0035;;;
01.02.2015;26;INJ;3428.210476;0;665.895593;0;443.9955198;984870.5593;212.4185571;240;0;0;12431.87455;;;
01.03.2015;26;INJ;3428.210476;0;665.895593;0;445.1293245;998669.5684;212.3825844;240;0;0;13799.00906;;;
01.04.2015;26;INJ;3428.210476;0;665.895593;0;446.220075;1012056.171;212.3476224;240;0;0;13386.60225;;;
01.05.2015;26;INJ;3428.210476;0;665.895593;0;447.3384192;1025923.662;212.3115088;240;0;0;13867.49099;;;
01.06.2015;26;INJ;3428.210476;0;665.895593;0;448.4107822;1039375.985;212.2766746;240;0;0;13452.32347;;;
01.07.2015;26;INJ;3428.210476;0;665.895593;0;449.5126766;1053310.878;212.2406074;240;0;0;13934.89297;;;
01.08.2015;26;INJ;3428.210476;0;665.895593;0;450.6053597;1067279.644;212.2045976;240;0;0;13968.76615;;;
01.09.2015;26;INJ;3428.210476;0;665.895593;0;451.6552898;1080829.303;212.1697366;240;0;0;13549.65869;;;
01.10.2015;26;INJ;3428.210476;0;665.895593;0;452.7304683;1094863.947;212.133809;240;0;0;14034.64452;;;
01.11.2015;26;INJ;3428.210476;0;665.895593;0;453.7617987;1108476.801;212.0991299;240;0;0;13612.85396;;;
01.12.2015;26;INJ;3428.210476;0;665.895593;0;454.8183807;1122576.171;212.0633425;240;0;0;14099.3698;;;
01.01.2016;26;INJ;3428.210476;0;665.895593;0;455.8657573;1136708.01;212.0276094;240;0;0;14131.83848;;;
01.02.2016;26;INJ;3428.210476;0;665.895593;0;456.8374866;1149956.297;211.9942513;240;0;0;13248.28711;;;
01.03.2016;26;INJ;3428.210476;0;665.895593;0;457.8674926;1164150.189;211.9586562;240;0;0;14193.89227;;;
01.04.2016;26;INJ;3428.210476;0;665.895593;0;458.8562716;1177915.877;211.9242552;240;0;0;13765.68815;;;
01.05.2016;26;INJ;3428.210476;0;665.895593;0;459.8692546;1192171.824;211.8887984;240;0;0;14255.94689;;;
01.06.2016;26;INJ;3428.210476;0;665.895593;0;460.840531;1205997.04;211.8546258;240;0;0;13825.21593;;;
01.07.2016;26;INJ;3428.210476;0;665.895593;0;461.8356738;1220313.946;211.8193977;240;0;0;14316.90589;;;
01.08.2016;26;INJ;3428.210476;0;665.895593;0;462.8213844;1234661.409;211.7843227;240;0;0;14347.46292;;;
01.09.2016;26;INJ;3428.210476;0;665.895593;0;463.7661917;1248574.395;211.7505584;240;0;0;13912.98575;;;
01.10.2016;26;INJ;3428.210476;0;665.895593;0;464.7327672;1262981.11;211.7158621;240;0;0;14406.71578;;;
01.11.2016;26;INJ;3428.210476;0;665.895593;0;465.6597076;1276950.902;211.6824189;240;0;0;13969.79123;;;
01.12.2016;26;INJ;3428.210476;0;665.895593;0;466.6123439;1291415.884;211.6477861;240;0;0;14464.98266;;;
01.01.2017;26;INJ;3428.210476;0;665.895593;0;467.5584451;1305910.196;211.6131685;240;0;0;14494.3118;;;
01.02.2017;26;INJ;3428.210476;0;665.895593;0;468.4072161;1319025.598;211.5819589;240;0;0;13115.40205;;;
01.03.2017;26;INJ;3428.210476;0;665.895593;0;469.3408989;1333575.166;211.5474159;240;0;0;14549.56787;;;
01.04.2017;26;INJ;3428.210476;0;665.895593;0;470.2375878;1347682.294;211.5140697;240;0;0;14107.12763;;;
01.05.2017;26;INJ;3428.210476;0;665.895593;0;471.1579275;1362288.189;211.4796263;240;0;0;14605.89575;;;
01.06.2017;26;INJ;3428.210476;0;665.895593;0;472.0423835;1376449.461;211.4463416;240;0;0;14161.27151;;;
01.07.2017;26;INJ;3428.210476;0;665.895593;0;472.949;1391110.88;211.4120459;240;0;0;14661.419;;;
01.08.2017;26;INJ;3428.210476;0;665.895593;0;473.8484963;1405800.183;211.3778813;240;0;0;14689.30338;;;
01.09.2017;26;INJ;3428.210476;0;665.895593;0;474.7121103;1420041.547;211.3449491;240;0;0;14241.36331;;;
01.10.2017;26;INJ;3428.210476;0;665.895593;0;475.5996786;1434785.137;211.3108656;240;0;0;14743.59004;;;
01.11.2017;26;INJ;3428.210476;0;665.895593;0;476.4536059;1449078.745;211.2778749;240;0;0;14293.60818;;;
01.12.2017;26;INJ;3428.210476;0;665.895593;0;475.9284799;1463832.528;211.1070926;239.7793865;0;0;14753.78288;;;
01.01.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1478586.31;208.7409301;237.3898629;0;0;14753.78288;;;
01.02.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1491912.308;206.7825205;235.4244641;0;0;13325.99744;;;
01.03.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1506666.091;205.220853;233.8626919;0;0;14753.78288;;;
01.04.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1520943.945;206.0973507;234.7422029;0;0;14277.8544;;;
01.05.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1535697.728;208.1875296;236.8206383;0;0;14753.78288;;;
01.06.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1549975.582;206.7284831;235.3272776;0;0;14277.8544;;;
01.07.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1564729.365;207.0270473;235.6139396;0;0;14753.78288;;;
01.08.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1579483.148;205.4116656;233.9796123;0;0;14753.78288;;;
01.09.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1593761.003;203.9000713;232.4597639;0;0;14277.8544;;;
01.10.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1608514.785;202.7586343;231.3150642;0;0;14753.78288;;;
01.11.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1622792.64;203.8567903;232.4122373;0;0;14277.8544;;;
01.12.2018;26;INJ;3428.210476;0;665.895593;0;475.9284799;1637546.423;203.0091175;231.5450413;0;0;14753.78288;;;
01.01.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1652300.206;201.9587694;230.4833622;0;0;14753.78288;;;
01.02.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1665626.203;201.2322459;229.7505584;0;0;13325.99744;;;
01.03.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1680379.986;202.5516933;231.065267;0;0;14753.78288;;;
01.04.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1694657.84;201.8072318;230.3005715;0;0;14277.8544;;;
01.05.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1709411.623;200.8785458;229.3588514;0;0;14753.78288;;;
01.06.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1723689.478;200.1713712;228.6438907;0;0;14277.8544;;;
01.07.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1738443.26;201.5373908;230.0041007;0;0;14753.78288;;;
01.08.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1753197.043;200.8012568;229.2475079;0;0;14753.78288;;;
01.09.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1767474.898;199.9377433;228.3716907;0;0;14277.8544;;;
01.10.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1782228.681;199.2526264;227.6787053;0;0;14753.78288;;;
01.11.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1796506.535;200.654504;229.0748586;0;0;14277.8544;;;
01.12.2019;26;INJ;3428.210476;0;665.895593;0;475.9284799;1811260.318;199.994556;228.3952574;0;0;14753.78288;;;
01.01.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1826014.101;199.1120501;227.5003684;0;0;14753.78288;;;
01.02.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1839816.027;198.4569993;226.8386083;0;0;13801.92592;;;
01.03.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1854569.81;199.8262105;228.2022485;0;0;14753.78288;;;
01.04.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1868847.664;199.1502073;227.5079745;0;0;14277.8544;;;
01.05.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1883601.447;198.2901384;226.6366716;0;0;14753.78288;;;
01.06.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1897879.301;197.6469802;225.9871738;0;0;14277.8544;;;
01.07.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1912633.084;199.0389302;227.3734578;0;0;14753.78288;;;
01.08.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1927386.867;198.3447958;226.6615918;0;0;14753.78288;;;
01.09.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1941664.721;197.52504;225.8316866;0;0;14277.8544;;;
01.10.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1956418.504;196.87798;225.1787268;0;0;14753.78288;;;
01.11.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1970696.359;198.2334;226.5287483;0;0;14277.8544;;;
01.12.2020;26;INJ;3428.210476;0;665.895593;0;475.9284799;1985450.142;197.6189177;225.8964982;0;0;14753.78288;;;
01.01.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2000203.924;196.7696843;225.0381481;0;0;14753.78288;;;
01.02.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2013529.922;196.1946023;224.4584529;0;0;13325.99744;;;
01.03.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2028283.705;197.5912153;225.8498283;0;0;14753.78288;;;
01.04.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2042561.559;196.9388842;225.1818173;0;0;14277.8544;;;
01.05.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2057315.342;196.1144738;224.3484414;0;0;14753.78288;;;
01.06.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2071593.196;195.5078317;223.7371348;0;0;14277.8544;;;
01.07.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2086346.979;196.9070041;225.1310226;0;0;14753.78288;;;
01.08.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2101100.762;196.2361514;224.4449784;0;0;14753.78288;;;
01.09.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2115378.617;195.4531178;223.6538247;0;0;14277.8544;;;
01.10.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2130132.399;194.8396308;223.0359991;0;0;14753.78288;;;
01.11.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2144410.254;196.2665544;224.4577615;0;0;14277.8544;;;
01.12.2021;26;INJ;3428.210476;0;665.895593;0;475.9284799;2159164.037;195.6299424;223.8032214;0;0;14753.78288;;;
